State,County Name,countyFIPS,Date,cases moving_avg
FL,Okaloosa County,12091,2021-01-06,129.71428571428572
FL,Okeechobee County,12093,2021-01-06,28.42857142857143
FL,Orange County,12095,2021-01-06,976.8571428571428
FL,Osceola County,12097,2021-01-06,302.42857142857144
FL,Palm Beach County,12099,2021-01-06,826.2857142857142
FL,Pasco County,12101,2021-01-06,286.2857142857143
FL,Pinellas County,12103,2021-01-06,575.7142857142858
FL,Polk County,12105,2021-01-06,513.5714285714286
FL,Putnam County,12107,2021-01-06,52.714285714285715
FL,St. Johns County,12109,2021-01-06,225.57142857142856
FL,St. Lucie County,12111,2021-01-06,186.28571428571428
FL,Santa Rosa County,12113,2021-01-06,164.57142857142858
FL,Sarasota County,12115,2021-01-06,259.85714285714283
FL,Seminole County,12117,2021-01-06,246.42857142857144
FL,Sumter County,12119,2021-01-06,97.57142857142857
FL,Suwannee County,12121,2021-01-06,42.0
FL,Taylor County,12123,2021-01-06,17.571428571428573
FL,Union County,12125,2021-01-06,9.857142857142858
FL,Volusia County,12127,2021-01-06,319.14285714285717
FL,Wakulla County,12129,2021-01-06,30.42857142857143
FL,Walton County,12131,2021-01-06,61.0
FL,Washington County,12133,2021-01-06,21.428571428571427
GA,Appling County,13001,2021-01-06,10.857142857142858
GA,Atkinson County,13003,2021-01-06,4.857142857142857
GA,Bacon County,13005,2021-01-06,8.857142857142858
GA,Baker County,13007,2021-01-06,1.1428571428571428
GA,Baldwin County,13009,2021-01-06,20.0
GA,Banks County,13011,2021-01-06,13.714285714285715
GA,Barrow County,13013,2021-01-06,79.85714285714286
GA,Bartow County,13015,2021-01-06,75.0
GA,Ben Hill County,13017,2021-01-06,11.0
GA,Berrien County,13019,2021-01-06,7.142857142857142
GA,Bibb County,13021,2021-01-06,87.85714285714286
GA,Bleckley County,13023,2021-01-06,3.1428571428571432
GA,Brantley County,13025,2021-01-06,4.714285714285714
GA,Brooks County,13027,2021-01-06,3.0
GA,Bryan County,13029,2021-01-06,12.857142857142858
GA,Bulloch County,13031,2021-01-06,26.285714285714285
GA,Burke County,13033,2021-01-06,9.571428571428571
GA,Butts County,13035,2021-01-06,19.142857142857142
GA,Calhoun County,13037,2021-01-06,4.428571428571429
GA,Camden County,13039,2021-01-06,19.714285714285715
GA,Candler County,13043,2021-01-06,4.285714285714286
GA,Carroll County,13045,2021-01-06,32.57142857142857
GA,Catoosa County,13047,2021-01-06,46.42857142857143
GA,Charlton County,13049,2021-01-06,5.857142857142858
GA,Chatham County,13051,2021-01-06,112.14285714285714
GA,Chattahoochee County,13053,2021-01-06,3.8571428571428568
GA,Chattooga County,13055,2021-01-06,14.714285714285715
GA,Cherokee County,13057,2021-01-06,171.71428571428572
GA,Clarke County,13059,2021-01-06,89.57142857142857
GA,Clay County,13061,2021-01-06,0.8571428571428571
GA,Clayton County,13063,2021-01-06,138.14285714285714
GA,Clinch County,13065,2021-01-06,4.285714285714286
GA,Cobb County,13067,2021-01-06,473.71428571428567
GA,Coffee County,13069,2021-01-06,29.0
GA,Colquitt County,13071,2021-01-06,14.285714285714285
GA,Columbia County,13073,2021-01-06,79.85714285714286
GA,Cook County,13075,2021-01-06,6.0
GA,Coweta County,13077,2021-01-06,72.28571428571429
GA,Crawford County,13079,2021-01-06,4.285714285714286
GA,Crisp County,13081,2021-01-06,9.142857142857142
GA,Dade County,13083,2021-01-06,9.285714285714286
GA,Dawson County,13085,2021-01-06,25.42857142857143
GA,Decatur County,13087,2021-01-06,10.142857142857142
GA,DeKalb County,13089,2021-01-06,368.0
GA,Dodge County,13091,2021-01-06,12.428571428571427
GA,Dooly County,13093,2021-01-06,4.142857142857143
GA,Dougherty County,13095,2021-01-06,31.142857142857146
GA,Douglas County,13097,2021-01-06,92.71428571428572
GA,Early County,13099,2021-01-06,3.0
GA,Echols County,13101,2021-01-06,0.5714285714285714
GA,Effingham County,13103,2021-01-06,21.142857142857142
GA,Elbert County,13105,2021-01-06,8.714285714285714
GA,Emanuel County,13107,2021-01-06,12.285714285714285
GA,Evans County,13109,2021-01-06,2.8571428571428568
GA,Fannin County,13111,2021-01-06,15.571428571428573
GA,Fayette County,13113,2021-01-06,41.714285714285715
GA,Floyd County,13115,2021-01-06,65.14285714285714
GA,Forsyth County,13117,2021-01-06,151.28571428571428
GA,Franklin County,13119,2021-01-06,15.0
GA,Fulton County,13121,2021-01-06,533.0
GA,Gilmer County,13123,2021-01-06,17.571428571428573
GA,Glascock County,13125,2021-01-06,1.5714285714285714
GA,Glynn County,13127,2021-01-06,29.0
GA,Gordon County,13129,2021-01-06,39.42857142857143
GA,Grady County,13131,2021-01-06,12.428571428571427
GA,Greene County,13133,2021-01-06,15.0
GA,Gwinnett County,13135,2021-01-06,645.8571428571429
GA,Habersham County,13137,2021-01-06,38.57142857142857
GA,Hall County,13139,2021-01-06,178.0
GA,Hancock County,13141,2021-01-06,4.142857142857143
GA,Haralson County,13143,2021-01-06,7.857142857142858
GA,Harris County,13145,2021-01-06,23.714285714285715
GA,Hart County,13147,2021-01-06,20.571428571428573
GA,Heard County,13149,2021-01-06,2.8571428571428568
GA,Henry County,13151,2021-01-06,147.0
GA,Houston County,13153,2021-01-06,105.42857142857143
GA,Irwin County,13155,2021-01-06,5.285714285714286
GA,Jackson County,13157,2021-01-06,74.28571428571429
GA,Jasper County,13159,2021-01-06,6.142857142857142
GA,Jeff Davis County,13161,2021-01-06,9.0
GA,Jefferson County,13163,2021-01-06,10.285714285714286
GA,Jenkins County,13165,2021-01-06,4.142857142857143
GA,Johnson County,13167,2021-01-06,4.428571428571429
GA,Jones County,13169,2021-01-06,16.0
GA,Lamar County,13171,2021-01-06,14.571428571428573
GA,Lanier County,13173,2021-01-06,2.0
GA,Laurens County,13175,2021-01-06,26.285714285714285
GA,Lee County,13177,2021-01-06,15.142857142857142
GA,Liberty County,13179,2021-01-06,11.714285714285715
GA,Lincoln County,13181,2021-01-06,2.4285714285714284
GA,Long County,13183,2021-01-06,6.2857142857142865
GA,Lowndes County,13185,2021-01-06,23.142857142857146
GA,Lumpkin County,13187,2021-01-06,24.714285714285715
GA,McDuffie County,13189,2021-01-06,10.142857142857142
GA,McIntosh County,13191,2021-01-06,3.8571428571428568
GA,Macon County,13193,2021-01-06,6.7142857142857135
GA,Madison County,13195,2021-01-06,28.0
GA,Marion County,13197,2021-01-06,2.4285714285714284
GA,Meriwether County,13199,2021-01-06,13.285714285714285
GA,Miller County,13201,2021-01-06,5.428571428571429
GA,Mitchell County,13205,2021-01-06,9.0
GA,Monroe County,13207,2021-01-06,15.571428571428573
GA,Montgomery County,13209,2021-01-06,8.0
GA,Morgan County,13211,2021-01-06,8.857142857142858
GA,Murray County,13213,2021-01-06,35.57142857142857
GA,Muscogee County,13215,2021-01-06,117.71428571428572
GA,Newton County,13217,2021-01-06,52.57142857142857
GA,Oconee County,13219,2021-01-06,36.57142857142857
GA,Oglethorpe County,13221,2021-01-06,14.571428571428573
GA,Paulding County,13223,2021-01-06,89.0
GA,Peach County,13225,2021-01-06,14.857142857142858
GA,Pickens County,13227,2021-01-06,25.0
GA,Pierce County,13229,2021-01-06,7.428571428571429
GA,Pike County,13231,2021-01-06,11.0
GA,Polk County,13233,2021-01-06,23.714285714285715
GA,Pulaski County,13235,2021-01-06,3.8571428571428568
GA,Putnam County,13237,2021-01-06,9.285714285714286
GA,Quitman County,13239,2021-01-06,0.7142857142857143
GA,Rabun County,13241,2021-01-06,14.857142857142858
GA,Randolph County,13243,2021-01-06,0.8571428571428571
GA,Richmond County,13245,2021-01-06,137.28571428571428
GA,Rockdale County,13247,2021-01-06,44.714285714285715
GA,Schley County,13249,2021-01-06,1.4285714285714286
GA,Screven County,13251,2021-01-06,6.428571428571429
GA,Seminole County,13253,2021-01-06,2.4285714285714284
GA,Spalding County,13255,2021-01-06,23.857142857142854
GA,Stephens County,13257,2021-01-06,22.714285714285715
GA,Stewart County,13259,2021-01-06,1.5714285714285714
GA,Sumter County,13261,2021-01-06,10.857142857142858
GA,Talbot County,13263,2021-01-06,4.428571428571429
GA,Taliaferro County,13265,2021-01-06,1.8571428571428568
GA,Tattnall County,13267,2021-01-06,15.285714285714285
GA,Taylor County,13269,2021-01-06,3.571428571428572
GA,Telfair County,13271,2021-01-06,3.4285714285714284
GA,Terrell County,13273,2021-01-06,2.0
GA,Thomas County,13275,2021-01-06,33.142857142857146
GA,Tift County,13277,2021-01-06,16.428571428571427
GA,Toombs County,13279,2021-01-06,26.57142857142857
GA,Towns County,13281,2021-01-06,6.857142857142858
GA,Treutlen County,13283,2021-01-06,7.0
GA,Troup County,13285,2021-01-06,29.42857142857143
GA,Turner County,13287,2021-01-06,5.285714285714286
GA,Twiggs County,13289,2021-01-06,6.0
GA,Union County,13291,2021-01-06,16.857142857142858
GA,Upson County,13293,2021-01-06,21.857142857142854
GA,Walker County,13295,2021-01-06,48.0
GA,Walton County,13297,2021-01-06,86.42857142857143
GA,Ware County,13299,2021-01-06,21.428571428571427
GA,Warren County,13301,2021-01-06,0.42857142857142855
GA,Washington County,13303,2021-01-06,11.857142857142858
GA,Wayne County,13305,2021-01-06,20.285714285714285
GA,Webster County,13307,2021-01-06,1.0
GA,Wheeler County,13309,2021-01-06,2.2857142857142856
GA,White County,13311,2021-01-06,28.42857142857143
GA,Whitfield County,13313,2021-01-06,96.85714285714286
GA,Wilcox County,13315,2021-01-06,1.4285714285714286
GA,Wilkes County,13317,2021-01-06,3.0
GA,Wilkinson County,13319,2021-01-06,6.2857142857142865
GA,Worth County,13321,2021-01-06,11.285714285714285
HI,Hawaii County,15001,2021-01-06,36.42857142857143
HI,City and County of Honolulu,15003,2021-01-06,348.57142857142856
HI,Kalawao County,15005,2021-01-06,0.0
HI,Kauai County,15007,2021-01-06,4.0
HI,Maui County,15009,2021-01-06,65.42857142857143
ID,Ada County,16001,2021-01-06,261.57142857142856
ID,Adams County,16003,2021-01-06,4.428571428571429
ID,Bannock County,16005,2021-01-06,39.142857142857146
ID,Bear Lake County,16007,2021-01-06,1.7142857142857142
ID,Benewah County,16009,2021-01-06,2.7142857142857144
ID,Bingham County,16011,2021-01-06,19.714285714285715
ID,Blaine County,16013,2021-01-06,3.4285714285714284
ID,Boise County,16015,2021-01-06,0.7142857142857143
ID,Bonner County,16017,2021-01-06,20.571428571428573
ID,Bonneville County,16019,2021-01-06,50.14285714285714
ID,Boundary County,16021,2021-01-06,4.285714285714286
ID,Butte County,16023,2021-01-06,1.0
ID,Camas County,16025,2021-01-06,0.14285714285714285
ID,Canyon County,16027,2021-01-06,124.42857142857143
ID,Caribou County,16029,2021-01-06,3.1428571428571432
ID,Cassia County,16031,2021-01-06,12.285714285714285
ID,Clark County,16033,2021-01-06,0.0
ID,Clearwater County,16035,2021-01-06,2.0
ID,Custer County,16037,2021-01-06,1.1428571428571428
ID,Elmore County,16039,2021-01-06,5.7142857142857135
ID,Franklin County,16041,2021-01-06,6.2857142857142865
ID,Fremont County,16043,2021-01-06,2.0
ID,Gem County,16045,2021-01-06,8.285714285714286
ID,Gooding County,16047,2021-01-06,3.8571428571428568
ID,Idaho County,16049,2021-01-06,8.0
ID,Jefferson County,16051,2021-01-06,7.428571428571429
ID,Jerome County,16053,2021-01-06,12.142857142857142
ID,Kootenai County,16055,2021-01-06,140.14285714285714
ID,Latah County,16057,2021-01-06,9.714285714285714
ID,Lemhi County,16059,2021-01-06,1.1428571428571428
ID,Lewis County,16061,2021-01-06,1.2857142857142858
ID,Lincoln County,16063,2021-01-06,1.2857142857142858
ID,Madison County,16065,2021-01-06,20.571428571428573
ID,Minidoka County,16067,2021-01-06,7.857142857142858
ID,Nez Perce County,16069,2021-01-06,12.571428571428573
ID,Oneida County,16071,2021-01-06,2.142857142857143
ID,Owyhee County,16073,2021-01-06,3.571428571428572
ID,Payette County,16075,2021-01-06,12.285714285714285
ID,Power County,16077,2021-01-06,1.4285714285714286
ID,Shoshone County,16079,2021-01-06,5.0
ID,Teton County,16081,2021-01-06,9.857142857142858
ID,Twin Falls County,16083,2021-01-06,44.57142857142857
ID,Valley County,16085,2021-01-06,5.857142857142858
ID,Washington County,16087,2021-01-06,6.142857142857142
IL,Adams County,17001,2021-01-06,71.14285714285714
IL,Alexander County,17003,2021-01-06,2.571428571428572
IL,Bond County,17005,2021-01-06,9.714285714285714
IL,Boone County,17007,2021-01-06,30.285714285714285
IL,Brown County,17009,2021-01-06,3.571428571428572
IL,Bureau County,17011,2021-01-06,15.0
IL,Calhoun County,17013,2021-01-06,3.1428571428571432
IL,Carroll County,17015,2021-01-06,4.428571428571429
IL,Cass County,17017,2021-01-06,12.571428571428573
IL,Champaign County,17019,2021-01-06,101.57142857142857
IL,Christian County,17021,2021-01-06,21.571428571428577
IL,Clark County,17023,2021-01-06,16.714285714285715
IL,Clay County,17025,2021-01-06,9.857142857142858
IL,Clinton County,17027,2021-01-06,34.714285714285715
IL,Coles County,17029,2021-01-06,28.857142857142854
IL,Cook County,17031,2021-01-06,2249.5714285714284
IL,Crawford County,17033,2021-01-06,11.571428571428573
IL,Cumberland County,17035,2021-01-06,10.285714285714286
IL,DeKalb County,17037,2021-01-06,46.85714285714285
IL,De Witt County,17039,2021-01-06,13.857142857142858
IL,Douglas County,17041,2021-01-06,11.142857142857142
IL,DuPage County,17043,2021-01-06,426.8571428571428
IL,Edgar County,17045,2021-01-06,5.7142857142857135
IL,Edwards County,17047,2021-01-06,6.428571428571429
IL,Effingham County,17049,2021-01-06,33.285714285714285
IL,Fayette County,17051,2021-01-06,15.857142857142858
IL,Ford County,17053,2021-01-06,10.857142857142858
IL,Franklin County,17055,2021-01-06,36.0
IL,Fulton County,17057,2021-01-06,16.857142857142858
IL,Gallatin County,17059,2021-01-06,5.428571428571429
IL,Greene County,17061,2021-01-06,9.857142857142858
IL,Grundy County,17063,2021-01-06,31.714285714285715
IL,Hamilton County,17065,2021-01-06,5.142857142857143
IL,Hancock County,17067,2021-01-06,11.428571428571427
IL,Hardin County,17069,2021-01-06,4.285714285714286
IL,Henderson County,17071,2021-01-06,2.4285714285714284
IL,Henry County,17073,2021-01-06,18.571428571428573
IL,Iroquois County,17075,2021-01-06,20.428571428571427
IL,Jackson County,17077,2021-01-06,27.714285714285715
IL,Jasper County,17079,2021-01-06,10.0
IL,Jefferson County,17081,2021-01-06,24.714285714285715
IL,Jersey County,17083,2021-01-06,13.142857142857142
IL,Jo Daviess County,17085,2021-01-06,3.2857142857142856
IL,Johnson County,17087,2021-01-06,18.285714285714285
IL,Kane County,17089,2021-01-06,251.42857142857144
IL,Kankakee County,17091,2021-01-06,45.0
IL,Kendall County,17093,2021-01-06,66.71428571428571
IL,Knox County,17095,2021-01-06,22.285714285714285
IL,Lake County,17097,2021-01-06,266.57142857142856
IL,LaSalle County,17099,2021-01-06,52.57142857142857
IL,Lawrence County,17101,2021-01-06,13.428571428571427
IL,Lee County,17103,2021-01-06,18.142857142857142
IL,Livingston County,17105,2021-01-06,18.285714285714285
IL,Logan County,17107,2021-01-06,23.285714285714285
IL,McDonough County,17109,2021-01-06,8.142857142857142
IL,McHenry County,17111,2021-01-06,133.71428571428572
IL,McLean County,17113,2021-01-06,91.57142857142857
IL,Macon County,17115,2021-01-06,40.42857142857143
IL,Macoupin County,17117,2021-01-06,25.285714285714285
IL,Madison County,17119,2021-01-06,175.85714285714286
IL,Marion County,17121,2021-01-06,21.714285714285715
IL,Marshall County,17123,2021-01-06,5.285714285714286
IL,Mason County,17125,2021-01-06,10.714285714285714
IL,Massac County,17127,2021-01-06,8.0
IL,Menard County,17129,2021-01-06,6.142857142857142
IL,Mercer County,17131,2021-01-06,5.571428571428571
IL,Monroe County,17133,2021-01-06,26.0
IL,Montgomery County,17135,2021-01-06,47.714285714285715
IL,Morgan County,17137,2021-01-06,13.714285714285715
IL,Moultrie County,17139,2021-01-06,6.0
IL,Ogle County,17141,2021-01-06,35.0
IL,Peoria County,17143,2021-01-06,106.57142857142857
IL,Perry County,17145,2021-01-06,38.142857142857146
IL,Piatt County,17147,2021-01-06,8.571428571428571
IL,Pike County,17149,2021-01-06,12.857142857142858
IL,Pope County,17151,2021-01-06,3.7142857142857135
IL,Pulaski County,17153,2021-01-06,4.142857142857143
IL,Putnam County,17155,2021-01-06,1.4285714285714286
IL,Randolph County,17157,2021-01-06,20.285714285714285
IL,Richland County,17159,2021-01-06,16.571428571428573
IL,Rock Island County,17161,2021-01-06,46.0
IL,St. Clair County,17163,2021-01-06,166.85714285714286
IL,Saline County,17165,2021-01-06,18.571428571428573
IL,Sangamon County,17167,2021-01-06,70.71428571428571
IL,Schuyler County,17169,2021-01-06,3.8571428571428568
IL,Scott County,17171,2021-01-06,2.2857142857142856
IL,Shelby County,17173,2021-01-06,9.285714285714286
IL,Stark County,17175,2021-01-06,4.0
IL,Stephenson County,17177,2021-01-06,15.714285714285715
IL,Tazewell County,17179,2021-01-06,99.57142857142857
IL,Union County,17181,2021-01-06,19.142857142857142
IL,Vermilion County,17183,2021-01-06,57.28571428571429
IL,Wabash County,17185,2021-01-06,9.0
IL,Warren County,17187,2021-01-06,7.0
IL,Washington County,17189,2021-01-06,15.714285714285715
IL,Wayne County,17191,2021-01-06,10.428571428571429
IL,White County,17193,2021-01-06,11.857142857142858
IL,Whiteside County,17195,2021-01-06,27.285714285714285
IL,Will County,17197,2021-01-06,345.28571428571433
IL,Williamson County,17199,2021-01-06,60.714285714285715
IL,Winnebago County,17201,2021-01-06,136.28571428571428
IL,Woodford County,17203,2021-01-06,26.285714285714285
IN,Adams County,18001,2021-01-06,20.857142857142858
IN,Allen County,18003,2021-01-06,228.0
IN,Bartholomew County,18005,2021-01-06,49.57142857142857
IN,Benton County,18007,2021-01-06,5.7142857142857135
IN,Blackford County,18009,2021-01-06,13.714285714285715
IN,Boone County,18011,2021-01-06,64.85714285714286
IN,Brown County,18013,2021-01-06,7.2857142857142865
IN,Carroll County,18015,2021-01-06,15.714285714285715
IN,Cass County,18017,2021-01-06,29.142857142857146
IN,Clark County,18019,2021-01-06,120.28571428571428
IN,Clay County,18021,2021-01-06,15.571428571428573
IN,Clinton County,18023,2021-01-06,30.57142857142857
IN,Crawford County,18025,2021-01-06,8.0
IN,Daviess County,18027,2021-01-06,17.428571428571427
IN,Dearborn County,18029,2021-01-06,42.142857142857146
IN,Decatur County,18031,2021-01-06,20.285714285714285
IN,DeKalb County,18033,2021-01-06,30.857142857142854
IN,Delaware County,18035,2021-01-06,71.71428571428571
IN,Dubois County,18037,2021-01-06,61.0
IN,Elkhart County,18039,2021-01-06,96.85714285714286
IN,Fayette County,18041,2021-01-06,15.428571428571427
IN,Floyd County,18043,2021-01-06,58.28571428571429
IN,Fountain County,18045,2021-01-06,15.571428571428573
IN,Franklin County,18047,2021-01-06,14.428571428571427
IN,Fulton County,18049,2021-01-06,11.142857142857142
IN,Gibson County,18051,2021-01-06,33.857142857142854
IN,Grant County,18053,2021-01-06,57.28571428571429
IN,Greene County,18055,2021-01-06,23.0
IN,Hamilton County,18057,2021-01-06,267.42857142857144
IN,Hancock County,18059,2021-01-06,82.85714285714286
IN,Harrison County,18061,2021-01-06,38.0
IN,Hendricks County,18063,2021-01-06,151.28571428571428
IN,Henry County,18065,2021-01-06,49.85714285714285
IN,Howard County,18067,2021-01-06,75.85714285714286
IN,Huntington County,18069,2021-01-06,24.714285714285715
IN,Jackson County,18071,2021-01-06,25.714285714285715
IN,Jasper County,18073,2021-01-06,19.142857142857142
IN,Jay County,18075,2021-01-06,7.2857142857142865
IN,Jefferson County,18077,2021-01-06,19.142857142857142
IN,Jennings County,18079,2021-01-06,10.285714285714286
IN,Johnson County,18081,2021-01-06,143.28571428571428
IN,Knox County,18083,2021-01-06,24.42857142857143
IN,Kosciusko County,18085,2021-01-06,53.57142857142857
IN,LaGrange County,18087,2021-01-06,12.0
IN,Lake County,18089,2021-01-06,281.0
IN,LaPorte County,18091,2021-01-06,76.14285714285714
IN,Lawrence County,18093,2021-01-06,37.857142857142854
IN,Madison County,18095,2021-01-06,103.0
IN,Marion County,18097,2021-01-06,662.8571428571429
IN,Marshall County,18099,2021-01-06,28.42857142857143
IN,Martin County,18101,2021-01-06,8.571428571428571
IN,Miami County,18103,2021-01-06,23.857142857142854
IN,Monroe County,18105,2021-01-06,61.85714285714285
IN,Montgomery County,18107,2021-01-06,27.857142857142854
IN,Morgan County,18109,2021-01-06,51.714285714285715
IN,Newton County,18111,2021-01-06,3.571428571428572
IN,Noble County,18113,2021-01-06,43.42857142857143
IN,Ohio County,18115,2021-01-06,3.571428571428572
IN,Orange County,18117,2021-01-06,19.285714285714285
IN,Owen County,18119,2021-01-06,19.571428571428573
IN,Parke County,18121,2021-01-06,7.2857142857142865
IN,Perry County,18123,2021-01-06,14.285714285714285
IN,Pike County,18125,2021-01-06,13.571428571428573
IN,Porter County,18127,2021-01-06,95.85714285714286
IN,Posey County,18129,2021-01-06,29.0
IN,Pulaski County,18131,2021-01-06,6.571428571428571
IN,Putnam County,18133,2021-01-06,25.714285714285715
IN,Randolph County,18135,2021-01-06,13.142857142857142
IN,Ripley County,18137,2021-01-06,28.57142857142857
IN,Rush County,18139,2021-01-06,20.857142857142858
IN,St. Joseph County,18141,2021-01-06,151.71428571428572
IN,Scott County,18143,2021-01-06,15.428571428571427
IN,Shelby County,18145,2021-01-06,43.714285714285715
IN,Spencer County,18147,2021-01-06,20.571428571428573
IN,Starke County,18149,2021-01-06,7.7142857142857135
IN,Steuben County,18151,2021-01-06,31.57142857142857
IN,Sullivan County,18153,2021-01-06,17.571428571428573
